Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,Cluster_Name
CUST0298,85,3,338.01320524344453,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0299,75,3,438.3146019949633,3,1,2,312,2.0,New Customers,1,At Risk
CUST0300,145,2,130.68501951434055,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0301,13,3,302.1363651265285,5,1,2,512,2.6666666666666665,New Customers,1,At Risk
CUST0302,15,7,786.6641085757034,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0303,85,5,583.1857740597832,2,3,3,233,2.6666666666666665,At Risk,1,At Risk
CUST0304,12,4,342.5370087801136,5,2,2,522,3.0,New Customers,1,At Risk
CUST0305,42,8,900.5331271930716,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0306,34,5,599.8906427065021,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0307,7,5,552.5262937794946,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0308,45,6,327.10062012367825,3,4,2,342,3.0,Promising,1,At Risk
CUST0309,1,2,348.7248588576721,5,1,2,512,2.6666666666666665,New Customers,1,At Risk
CUST0310,35,4,280.09568960799413,4,2,1,421,2.3333333333333335,New Customers,1,At Risk
CUST0311,109,6,401.70309970500864,2,4,2,242,2.6666666666666665,At Risk,1,At Risk
CUST0312,158,3,171.23357630553733,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0313,53,7,633.8799406331896,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0314,82,6,441.4371429258385,2,4,3,243,3.0,At Risk,1,At Risk
CUST0315,121,3,172.72382032873855,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0316,88,2,75.51012637888005,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0317,80,3,180.26059712802137,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0318,31,7,766.0048238401719,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0319,163,1,275.33240624746435,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0320,212,3,311.7739099191344,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0321,26,7,847.3165628628665,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0322,170,3,299.75348428581486,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0323,58,2,180.8231615564732,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0324,43,5,663.8985822964136,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0325,34,4,625.9146637419643,4,2,4,424,3.3333333333333335,Potential Loyalists,0,VIP Customers
CUST0326,79,3,317.7683148782162,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0327,25,7,709.4426340721794,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0328,74,5,896.7375371997035,3,3,5,335,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0329,201,4,666.2905520089429,1,2,4,124,2.3333333333333335,About to Sleep,1,At Risk
CUST0330,7,5,630.4627751129315,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0331,41,7,1086.485500001942,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0332,82,3,309.2780408682265,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0333,149,2,122.91131625854109,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0334,36,7,842.4897064056956,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0335,149,4,408.6551550729056,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0336,84,7,566.9884943680482,2,4,3,243,3.0,At Risk,0,VIP Customers
CUST0337,122,4,727.9801545222244,2,2,4,224,2.6666666666666665,About to Sleep,1,At Risk
CUST0338,16,9,1066.437154054611,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0339,138,5,550.8431312160739,1,3,3,133,2.3333333333333335,At Risk,1,At Risk
CUST0340,35,6,832.0302436386178,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0341,87,5,683.4869219291229,2,3,4,234,3.0,At Risk,0,VIP Customers
CUST0342,117,6,579.9362747510212,2,4,3,243,3.0,At Risk,0,VIP Customers
CUST0343,1,6,260.88657840009967,5,4,1,541,3.3333333333333335,Promising,1,At Risk
CUST0344,19,4,450.72223971070673,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0345,49,6,832.2772083032363,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0346,353,3,240.15857161604495,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0347,52,3,426.17414875829115,3,1,2,312,2.0,New Customers,1,At Risk
CUST0348,62,6,641.371238984838,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0349,123,4,637.9415419688567,2,2,4,224,2.6666666666666665,About to Sleep,1,At Risk
CUST0350,100,5,289.82222430982097,2,3,1,231,2.0,At Risk,1,At Risk
CUST0351,112,3,449.70136137248556,2,1,3,213,2.0,About to Sleep,1,At Risk
CUST0352,4,2,367.123383018831,5,1,2,512,2.6666666666666665,New Customers,1,At Risk
CUST0353,244,4,435.5916992560409,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0354,185,3,468.5518474051947,1,1,3,113,1.6666666666666667,About to Sleep,1,At Risk
CUST0355,103,1,44.038289149114135,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0356,200,5,464.34814356387386,1,3,3,133,2.3333333333333335,At Risk,1,At Risk
CUST0357,10,3,345.66562959155914,5,1,2,512,2.6666666666666665,New Customers,1,At Risk
CUST0358,71,3,566.0746187295081,3,1,3,313,2.3333333333333335,New Customers,1,At Risk
CUST0359,73,2,148.15131037793475,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0360,109,6,1056.49852661981,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0361,170,4,579.6709183725304,1,2,3,123,2.0,About to Sleep,1,At Risk
CUST0362,189,4,494.79495528218064,1,2,3,123,2.0,About to Sleep,1,At Risk
CUST0363,29,10,1241.987651977116,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0364,8,6,1083.799102398773,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0365,140,6,905.8873050740087,1,4,5,145,3.3333333333333335,At Risk,0,VIP Customers
CUST0366,19,7,555.0812605908532,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0367,57,5,549.0904929630118,3,3,3,333,3.0,Loyal Customers,0,VIP Customers
CUST0368,18,4,606.8373024668178,5,2,4,524,3.6666666666666665,Potential Loyalists,0,VIP Customers
CUST0369,164,3,279.23611360802045,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0370,114,4,307.59585847497505,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0371,101,4,271.0094980349767,2,2,1,221,1.6666666666666667,About to Sleep,1,At Risk
CUST0372,38,3,230.28493463684399,4,1,1,411,2.0,New Customers,1,At Risk
CUST0373,197,3,224.2039655382377,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0374,56,4,491.36421677540875,3,2,3,323,2.6666666666666665,New Customers,1,At Risk
CUST0375,96,7,765.7768071036214,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0376,46,7,981.5705454259631,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0377,68,3,212.0365580332355,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0378,5,6,651.7536220156527,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0379,39,4,567.2708564152147,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0380,132,3,417.1307402292052,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0381,48,8,985.0159393133877,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0382,230,2,379.0781224911283,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0383,38,9,896.9543104671416,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0384,43,9,921.3758154999283,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0385,107,3,284.7009132559722,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0386,35,7,814.2763854574839,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0387,37,10,1092.4092900902087,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0388,90,4,567.590001378233,2,2,3,223,2.3333333333333335,About to Sleep,1,At Risk
CUST0389,330,2,56.78924104466264,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0390,66,8,705.604188688296,3,5,4,354,4.0,Loyal Customers,0,VIP Customers
CUST0391,23,7,511.7113954687472,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0392,7,4,466.3125813576752,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0393,126,5,353.374916273742,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0395,145,5,319.8822964543545,1,3,2,132,2.0,At Risk,1,At Risk
CUST0396,81,6,702.1054438803762,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0397,201,7,688.9026169543887,1,4,4,144,3.0,At Risk,0,VIP Customers
CUST0398,13,8,870.1505679859159,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0399,215,6,489.59110113038594,1,4,3,143,2.6666666666666665,At Risk,1,At Risk
CUST0400,93,3,149.09868319872692,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0401,146,9,820.6955131435744,1,5,5,155,3.6666666666666665,At Risk,0,VIP Customers
CUST0402,2,5,696.8711395927824,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0403,168,3,205.0266524104333,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0404,171,5,649.4124646961793,1,3,4,134,2.6666666666666665,At Risk,1,At Risk
CUST0405,9,9,1232.757709279476,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0406,124,7,528.0758696126401,2,4,3,243,3.0,At Risk,0,VIP Customers
CUST0407,105,6,939.6151051353387,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0408,15,4,295.85703759515394,5,2,2,522,3.0,New Customers,1,At Risk
CUST0409,198,1,29.57847713464825,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0410,5,4,202.3664536259926,5,2,1,521,2.6666666666666665,New Customers,1,At Risk
CUST0411,74,1,166.76024922622005,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0412,154,4,546.9706414746456,1,2,3,123,2.0,About to Sleep,1,At Risk
CUST0413,22,4,392.385863367541,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0414,157,7,802.6937581879082,1,4,5,145,3.3333333333333335,At Risk,0,VIP Customers
CUST0415,37,3,189.77197644983897,4,1,1,411,2.0,New Customers,1,At Risk
CUST0416,63,5,607.2209786055496,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0417,119,1,83.35499718357653,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0418,350,2,243.2320809628029,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0419,54,7,1143.587985317887,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0420,59,9,854.3399915561927,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0421,68,6,550.5157789143946,3,4,3,343,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0422,9,8,785.9183319607364,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0423,88,3,404.05194601124424,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0424,117,2,87.17423410255714,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0425,28,8,1055.7803111064175,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0426,31,2,195.11385415669054,4,1,1,411,2.0,New Customers,1,At Risk
CUST0427,19,6,640.3141827730093,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0428,174,4,386.5310912854645,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0429,19,9,723.1128609691406,5,5,4,554,4.666666666666667,Champions,0,VIP Customers
CUST0430,135,2,285.4008347817629,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0431,95,4,346.9994441908769,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0432,103,5,948.4438444717582,2,3,5,235,3.3333333333333335,At Risk,0,VIP Customers
CUST0433,63,2,211.82734365931015,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0434,24,4,659.8452317802969,4,2,4,424,3.3333333333333335,Potential Loyalists,0,VIP Customers
CUST0435,2,9,925.0071181335659,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0436,1,4,314.55235655363117,5,2,2,522,3.0,New Customers,1,At Risk
CUST0437,208,1,50.125736060524936,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0438,24,4,327.6863276843666,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0439,55,3,381.9386955727009,3,1,2,312,2.0,New Customers,1,At Risk
CUST0440,75,3,272.91009377738715,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0441,89,4,541.3628880917452,2,2,3,223,2.3333333333333335,About to Sleep,1,At Risk
CUST0442,14,8,966.4263739165292,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0443,10,6,825.401322984579,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0444,20,5,645.0361250071296,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0445,161,7,642.5276952268764,1,4,4,144,3.0,At Risk,0,VIP Customers
CUST0446,111,4,342.68386546115,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0447,19,8,803.6790747325581,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0448,33,3,550.6705260458292,4,1,3,413,2.6666666666666665,Potential Loyalists,1,At Risk
CUST0449,153,5,337.89976214426224,1,3,2,132,2.0,At Risk,1,At Risk
CUST0450,16,6,578.5698259286826,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0451,61,2,65.68744031621809,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0452,25,4,477.8627540453093,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0453,100,7,1034.574478290632,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0454,98,5,325.4224617923868,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0455,2,8,1254.9564630220073,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0456,188,6,741.3852127773407,1,4,4,144,3.0,At Risk,0,VIP Customers
CUST0457,69,9,1270.7925837552566,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0458,136,2,150.81876430248758,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0459,13,7,657.0651546692068,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0460,6,9,1056.6359085536997,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0461,23,5,634.8627182166865,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0462,139,2,188.40089054496644,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0463,102,3,326.4194040563085,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0464,14,5,485.5360860352602,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0465,93,6,433.2957418571227,2,4,2,242,2.6666666666666665,At Risk,1,At Risk
CUST0466,335,1,112.22456837736014,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0467,42,5,570.9244171990224,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0468,58,4,340.70617644554113,3,2,2,322,2.3333333333333335,New Customers,1,At Risk
CUST0469,6,2,145.69784676346606,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0470,30,3,235.37182087677223,4,1,1,411,2.0,New Customers,1,At Risk
CUST0471,27,12,1138.7214930001483,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0472,9,4,457.7325846934837,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0473,263,2,142.19081836332916,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0474,29,4,466.44768328614737,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0475,183,3,269.7094460930507,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0476,79,8,617.7751609655563,2,5,4,254,3.6666666666666665,At Risk,0,VIP Customers
CUST0477,3,6,497.68448906314256,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0478,5,6,693.8994964387842,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0479,48,2,314.6648113935249,3,1,2,312,2.0,New Customers,1,At Risk
CUST0480,10,6,518.9415952316549,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0481,49,6,559.9727952547477,3,4,3,343,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0482,234,3,303.5159623554461,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0483,95,6,808.4781565497082,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0484,196,2,113.18251268266908,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0485,24,11,1296.6877857952227,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0486,124,3,300.81767408338453,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0487,14,1,25.690972535897583,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0488,125,6,713.2136699681835,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0489,178,6,277.49576273858776,1,4,1,141,2.0,At Risk,1,At Risk
CUST0490,86,8,881.7588777489672,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0491,50,5,478.3583535933416,3,3,3,333,3.0,Loyal Customers,1,At Risk
CUST0492,26,4,526.192551498692,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0493,44,7,517.2769362200072,3,4,3,343,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0494,30,8,965.4567180494803,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0495,57,6,544.7454638602148,3,4,3,343,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0496,17,3,192.9085813726329,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0497,267,5,406.7592269191198,1,3,2,132,2.0,At Risk,1,At Risk
CUST0498,20,3,405.44384581004954,4,1,2,412,2.3333333333333335,New Customers,1,At Risk
CUST0499,30,8,763.8252381930416,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0500,71,7,1135.7385299565155,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0501,24,4,249.6012549113574,4,2,1,421,2.3333333333333335,New Customers,1,At Risk
CUST0502,35,4,457.0814145972769,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0503,34,7,788.731872429878,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0504,163,5,438.4585012382953,1,3,2,132,2.0,At Risk,1,At Risk
CUST0505,84,6,930.1215327868122,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0506,70,3,530.867623620491,3,1,3,313,2.3333333333333335,New Customers,1,At Risk
CUST0507,70,2,106.70222938704924,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0508,50,7,507.43076784959857,3,4,3,343,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0509,162,6,581.1025163252915,1,4,3,143,2.6666666666666665,At Risk,1,At Risk
CUST0510,113,4,325.6062024902198,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0511,214,5,618.3884407694959,1,3,4,134,2.6666666666666665,At Risk,1,At Risk
CUST0512,160,2,145.2724289481026,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0513,32,5,871.9895773407608,4,3,5,435,4.0,Loyal Customers,0,VIP Customers
CUST0514,144,3,346.82478178968967,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0515,22,6,433.48363837319573,4,4,2,442,3.3333333333333335,Promising,0,VIP Customers
CUST0516,8,9,1081.8455716669462,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0517,172,5,859.5886593028589,1,3,5,135,3.0,At Risk,0,VIP Customers
CUST0518,21,6,639.3578642158687,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0519,133,4,438.20344822641596,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0520,6,9,807.8837351868087,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0521,29,8,733.1029330743479,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0522,8,4,448.6931417392787,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0523,10,4,406.6243328725819,5,2,2,522,3.0,New Customers,1,At Risk
CUST0524,11,5,365.39176996268577,5,3,2,532,3.3333333333333335,Promising,1,At Risk
CUST0525,1,6,489.6206073821293,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0526,104,6,682.0346557138428,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0527,83,3,332.0132978594271,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0528,49,5,636.6413170543268,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0529,9,4,373.74956880857076,5,2,2,522,3.0,New Customers,1,At Risk
CUST0530,2,5,431.1109187918842,5,3,2,532,3.3333333333333335,Promising,0,VIP Customers
CUST0531,16,3,516.5008383958208,5,1,3,513,3.0,Potential Loyalists,1,At Risk
CUST0532,29,6,652.4220017887206,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0533,52,4,174.3120123704857,3,2,1,321,2.0,New Customers,1,At Risk
CUST0534,91,5,379.270412510531,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0535,9,4,243.2062677337958,5,2,1,521,2.6666666666666665,New Customers,1,At Risk
CUST0536,29,4,348.3739978013931,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0537,19,7,801.1423090094289,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0538,13,6,596.5822225356724,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0540,54,8,640.627821855606,3,5,4,354,4.0,Loyal Customers,0,VIP Customers
CUST0541,152,4,500.0205100638011,1,2,3,123,2.0,About to Sleep,1,At Risk
CUST0542,48,7,877.2400935961352,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0543,107,3,265.59916674822875,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0544,3,4,375.9964029982874,5,2,2,522,3.0,New Customers,1,At Risk
CUST0546,8,10,1292.8077033177926,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0547,9,5,404.7086328483105,5,3,2,532,3.3333333333333335,Promising,1,At Risk
CUST0548,23,4,353.73295974044004,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0549,45,4,419.3914804025193,3,2,2,322,2.3333333333333335,New Customers,1,At Risk
CUST0550,35,5,645.9272699414663,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0551,48,4,774.5825318317267,3,2,5,325,3.3333333333333335,New Customers,0,VIP Customers
CUST0552,107,3,432.7815366701949,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0553,20,6,671.6387111107836,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0554,28,7,909.6122709105908,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0555,197,2,352.67257992939767,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0556,5,4,457.3323687793082,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0557,17,8,926.3304891877017,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0558,11,4,315.06793292367985,5,2,2,522,3.0,New Customers,1,At Risk
CUST0559,17,11,1328.0015761624263,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0560,150,7,702.6036865115552,1,4,4,144,3.0,At Risk,0,VIP Customers
CUST0561,14,7,683.5486670707406,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0562,37,1,117.897502203069,4,1,1,411,2.0,New Customers,1,At Risk
CUST0563,56,7,670.0584111212496,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0564,131,5,468.8245730603028,2,3,3,233,2.6666666666666665,At Risk,1,At Risk
CUST0565,10,4,420.4813544224269,5,2,2,522,3.0,New Customers,1,At Risk
CUST0566,40,6,711.1894218575105,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0567,15,5,841.8727235958225,5,3,5,535,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0568,130,2,329.3743266100762,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0569,27,5,422.29679477968773,4,3,2,432,3.0,Promising,1,At Risk
CUST0570,105,6,614.7636137407512,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0571,105,5,629.868290283187,2,3,4,234,3.0,At Risk,1,At Risk
CUST0572,45,4,272.49495632496865,3,2,1,321,2.0,New Customers,1,At Risk
CUST0573,109,5,347.1039131661633,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0574,20,6,681.2280682088946,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0575,38,9,1063.822269780309,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0576,3,4,406.2654616220303,5,2,2,522,3.0,New Customers,1,At Risk
CUST0577,205,2,338.3202149963229,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0578,84,5,635.7386477980225,2,3,4,234,3.0,At Risk,0,VIP Customers
CUST0579,22,5,536.5704469504162,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0580,64,4,477.7318187108664,3,2,3,323,2.6666666666666665,New Customers,1,At Risk
CUST0581,9,6,720.3316292084027,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0582,30,6,829.0434770882798,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0583,21,5,624.4810479337875,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0584,2,5,544.234839191735,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0585,109,3,230.88901790113326,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0586,18,4,395.37662751712014,5,2,2,522,3.0,New Customers,1,At Risk
CUST0587,262,2,188.3150684847144,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0588,15,11,1139.1838555021266,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0589,61,7,886.4842126855532,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0590,25,4,601.0562000832762,4,2,4,424,3.3333333333333335,Potential Loyalists,0,VIP Customers
CUST0591,94,2,307.2007283197049,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0592,55,3,547.981488796215,3,1,3,313,2.3333333333333335,New Customers,1,At Risk
CUST0593,34,7,638.8083025576192,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0594,22,7,542.3361792952232,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0595,42,4,364.3559974629957,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0596,2,6,531.8523918684707,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0597,34,4,309.7925875374933,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0598,66,8,1236.466410681331,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
